qmof_id,name,analysis_bin,val_fold,primary_metal,linker_scaffold
qmof-5d5b5cf,EXEKUO_FSR,bandgap_3.5_to_4.0eV,3,Ag,
qmof-c897ec7,EXELOJ_FSR,bandgap_3.5_to_4.0eV,4,Ag,c1ccccc1
qmof-bcab2b6,EXEMAX_FSR,bandgap_3.5_to_4.0eV,5,Zn,
qmof-d835dd7,NALKET_FSR,bandgap_3.5_to_4.0eV,5,Ba,c1ccccc1
qmof-53a014c,EXOYOF_FSR,bandgap_3.5_to_4.0eV,5,Cu,
qmof-c1eb32e,EXOZEX_FSR,bandgap_3.5_to_4.0eV,5,Cu,O=c1[nH]c(=O)[nH]c(=O)[nH]1
qmof-ed7b57e,MUTJAN_FSR,bandgap_3.5_to_4.0eV,3,Ag,
qmof-b1020c2,NAFWUP_FSR,bandgap_3.5_to_4.0eV,5,Cu,c1cn(Cc2c[nH]nn2)cn1
qmof-856de1b,NAFYAX_FSR,bandgap_3.5_to_4.0eV,4,Zn,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-1cb7973,NAFYEB_FSR,bandgap_3.5_to_4.0eV,4,Cd,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-2b0af1b,NAGDEH_FSR,bandgap_3.5_to_4.0eV,3,Zn,c1cc(-c2ccncc2)ccn1
qmof-a536eda,MUZYUB_FSR,bandgap_3.5_to_4.0eV,5,Ag,
qmof-5ec4f3d,NABBEA01_FSR,bandgap_3.5_to_4.0eV,3,Cu,
qmof-9940a4e,NABMUZ_FSR,bandgap_3.5_to_4.0eV,2,Cu,c1cc(-c2ccncc2)ccn1
qmof-60df73a,NACDOL_FSR,bandgap_3.5_to_4.0eV,1,Ni,
qmof-bff6e3a,NACXUM_FSR,bandgap_3.5_to_4.0eV,5,Mn,
qmof-6d11fd4,NAHQUJ_FSR,bandgap_3.5_to_4.0eV,3,Cu,O=C(c1ccncc1)N1CCOCCOCCN(C(=O)c2ccncc2)CCOCCOCC1
qmof-f872600,NAKTAW_FSR,bandgap_3.5_to_4.0eV,4,Ca,c1c[nH]cn1
qmof-f103f24,NALBAF_FSR,bandgap_3.5_to_4.0eV,4,Pb,c1ccccc1
qmof-c2e0cee,NAFDUV_FSR,bandgap_3.5_to_4.0eV,1,Cu,c1ccncc1
qmof-d260db4,AGOWID_FSR,bandgap_3.5_to_4.0eV,4,Na,c1ccccc1
qmof-6651c5d,YIMPAN_FSR,bandgap_3.5_to_4.0eV,2,Li,c1ccncc1
qmof-5859c87,YINFOR_FSR,bandgap_3.5_to_4.0eV,4,Cu,
qmof-7c778f1,AGOZED01_FSR,bandgap_3.5_to_4.0eV,3,Cd,c1cc(-c2ccncc2)ccn1.c1ccsc1
qmof-c767d72,HOPXAM_FSR,bandgap_3.5_to_4.0eV,3,Zn,c1ccccc1
qmof-a5caf55,HOQYIW_FSR,bandgap_3.5_to_4.0eV,4,Cu,c1ccccc1.c1ccccc1
qmof-0c7f9b0,HIZFIH_FSR,bandgap_3.5_to_4.0eV,3,Tl,
qmof-bb66e0f,HIZJEG_FSR,bandgap_3.5_to_4.0eV,2,Pb,
qmof-763d52f,HIZKEI_FSR,bandgap_3.5_to_4.0eV,4,Zn,c1ccc(Cn2ccnc2)cc1
qmof-8a16860,YOKDOR_FSR,bandgap_3.5_to_4.0eV,3,Cu,
qmof-9e26cd7,YITZOS_FSR,bandgap_3.5_to_4.0eV,4,Mn,[CH]1N=C[N]N1CCCCCCCCCCN1[CH]N=C[N]1.c1ccc(OCn2cncn2)cc1
qmof-db6e082,YIWCEO_FSR,bandgap_3.5_to_4.0eV,5,Cd,
qmof-a6c81dd,YOLVUS_FSR,bandgap_3.5_to_4.0eV,4,Cd,c1ccccc1.c1cnccn1
qmof-de33c92,YOMROJ_FSR,bandgap_3.5_to_4.0eV,3,Cu,c1ccc(-c2nnn[nH]2)nc1
qmof-12612e8,YOQMOI_FSR,bandgap_3.5_to_4.0eV,2,Zn,c1cc(-c2ccncc2)ccn1
qmof-55e2cda,YOCZOG01_FSR,bandgap_3.5_to_4.0eV,5,Co,c1cc(CCCc2ccncc2)ccn1
qmof-9883029,ABIWAL_FSR,bandgap_3.5_to_4.0eV,2,Cd,c1ncc(-c2ccc(-c3cnc[nH]3)cc2)[nH]1
qmof-6b5da26,YOTQUV_FSR,bandgap_3.5_to_4.0eV,1,Ca,c1cc[nH+]cc1
qmof-d9102fc,GAJWAR_FSR,bandgap_4.0_to_4.5eV,2,Cd,
qmof-6e89a67,KUXFAK_FSR,bandgap_4.0_to_4.5eV,5,Na,O=C1[N]C(=O)NC(=O)N1
qmof-eaf8acb,CUHGER_FSR,bandgap_4.0_to_4.5eV,4,Ca,
qmof-6601f16,QUYCET_FSR,bandgap_4.0_to_4.5eV,5,Ba,c1ccncc1
qmof-f755f31,QUXNON_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccccc1
qmof-d01208e,KURQEU_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccccc1
qmof-fbba869,KURKUE_FSR,bandgap_4.0_to_4.5eV,3,Cu,
qmof-8fef316,KUQXIE_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1ccncc1
qmof-e5f7e89,LABQOW_FSR,bandgap_4.0_to_4.5eV,3,Zn,O=C(c1ccccc1)c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-43efc53,LABQIQ_FSR,bandgap_4.0_to_4.5eV,3,Zn,O=C(c1ccccc1)c1ccccc1.c1cc(CCCc2ccncc2)ccn1
qmof-b7a1e1f,LABHII_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccc(Oc2ccccc2)cc1.c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-1b70dc7,QUTQUS_FSR,bandgap_4.0_to_4.5eV,2,Ag,c1cc2ccc1CSCc1ccc(cc1)CSC2
qmof-513ea44,RAFQOF_FSR,bandgap_4.0_to_4.5eV,2,Cd,c1ccc(C2=NN=N[N]2)cc1
qmof-e9531be,CUBMUJ_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccccc1.c1nncn1CCn1cnnc1
qmof-76f719c,KULMIP_FSR,bandgap_4.0_to_4.5eV,5,Cd,c1ccncc1
qmof-841116e,RAGVED_FSR,bandgap_4.0_to_4.5eV,3,Zn,
qmof-7003032,AGOJOX_FSR,bandgap_4.0_to_4.5eV,1,Zn,
qmof-6c3e399,AGIMIN_FSR,bandgap_4.0_to_4.5eV,3,Li,
qmof-149c367,YIVBIQ_FSR,bandgap_4.0_to_4.5eV,2,Zn,
qmof-1bc3291,YITPUM_FSR,bandgap_4.0_to_4.5eV,1,Hg,
qmof-1a0195d,YODSEQ_FSR,bandgap_4.0_to_4.5eV,1,Sr,c1cnccn1
qmof-aada0e2,HIZLOU_FSR,bandgap_4.0_to_4.5eV,5,Zn,C1=NC(C2=NN=N[N]2)=C(C2=NN=N[N]2)[N]1
qmof-4f2bf7e,MUZMUQ_FSR,bandgap_4.0_to_4.5eV,3,Zn,c1ccccc1
qmof-bdc4c33,MUZMOL_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-dd6ea7a,MUZCUF_FSR,bandgap_4.0_to_4.5eV,5,Ag,
qmof-419d66a,MUXHOD_FSR,bandgap_4.0_to_4.5eV,3,Mn,
qmof-ae70be0,NADWOG_FSR,bandgap_4.0_to_4.5eV,3,Zn,
qmof-88f93c8,YOTCAM_FSR,bandgap_4.0_to_4.5eV,4,Ag,[CH]1C=CC=CN1
qmof-4d41937,YOSWUZ_FSR,bandgap_4.0_to_4.5eV,4,Ag,
qmof-f361ef2,YORYUA_FSR,bandgap_4.0_to_4.5eV,3,Ca,c1ccncc1
qmof-ef07e73,ADAVEJ01_FSR,bandgap_4.0_to_4.5eV,2,Nd,c1ccccc1
qmof-2b64584,GAKXIB_FSR,bandgap_4.0_to_4.5eV,2,Cd,
qmof-0daa5d3,AJIFEF_FSR,bandgap_4.0_to_4.5eV,1,Er,c1ccccc1
qmof-af4be9c,MUVCAJ_FSR,bandgap_4.0_to_4.5eV,5,Sm,c1csnn1
qmof-b13bcc9,MUTKUH01_FSR,bandgap_4.0_to_4.5eV,1,Au,C1=C[N]N=C1.[CH]1C=CN=N1.[CH]1C=NN=C1
qmof-91ba713,MUTKES_FSR,bandgap_4.0_to_4.5eV,1,Cd,
qmof-e79329c,NALGAK_FSR,bandgap_4.0_to_4.5eV,3,Cd,[CH]1C=CC=CN1
qmof-11c9682,NALFEN_FSR,bandgap_4.0_to_4.5eV,5,Cd,
qmof-f609513,NALFAJ_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1ccc(Cn2ccnc2)c(Cn2ccnc2)c1.c1ccccc1
qmof-df44cd7,NAKXEE_FSR,bandgap_4.0_to_4.5eV,2,Cd,O=S(=O)(c1ccccc1)c1ccccc1
qmof-8d22df6,NAKGUD_FSR,bandgap_4.0_to_4.5eV,5,Hg,
qmof-3ce81cd,NAHQAQ_FSR,bandgap_4.0_to_4.5eV,2,Cs,O=C1CC(=O)NC(=O)N1
qmof-a4bafa1,YIKJIO_FSR,bandgap_4.0_to_4.5eV,5,Cd,
qmof-0db3229,YIKGEF01_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccncc1
qmof-2f8901b,AHISER_FSR,bandgap_4.0_to_4.5eV,1,Na,c1ccccc1
qmof-a160a88,AHERUC_FSR,bandgap_4.0_to_4.5eV,5,Fe,C1=CCC=C1
qmof-b0f27f3,AHEPEK_FSR,bandgap_4.0_to_4.5eV,1,Fe,[CH]1C=CC=C1.[CH]1C=CC=C1
qmof-33c75d7,AHEPAG_FSR,bandgap_4.0_to_4.5eV,1,Fe,C1=CCC=C1
qmof-dcb6b1b,NARROQ_FSR,bandgap_4.0_to_4.5eV,1,Ho,c1ccccc1
qmof-923d007,NARRIK_FSR,bandgap_4.0_to_4.5eV,3,Dy,c1ccccc1
qmof-a5b3a99,EXEMIE_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1ccccc1
qmof-2bab714,EXAJUK_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1ccc(-c2cccnc2)cc1
qmof-707a554,EWOYUL_FSR,bandgap_4.0_to_4.5eV,4,K,C1CCNC1
qmof-bec9762,NAQCAK_FSR,bandgap_4.0_to_4.5eV,1,Gd,[CH]1C=CC=CN1
qmof-72887f0,EYEGEV_FSR,bandgap_4.0_to_4.5eV,4,Cd,
qmof-a36de4b,MUQZEE_FSR,bandgap_4.0_to_4.5eV,5,Cd,c1cncc(C2=N[N]N=N2)c1
qmof-94cbfb4,MUWFEP_FSR,bandgap_4.0_to_4.5eV,3,Ag,C1CNCCN1
qmof-7a6145a,HOVRAM_FSR,bandgap_4.0_to_4.5eV,2,Zn,C(=NCCc1ccccc1)c1c[nH]cn1
qmof-f0ac387,YIDJAX01_FSR,bandgap_4.0_to_4.5eV,4,K,c1ccccc1
qmof-62aef15,YICHEX_FSR,bandgap_4.0_to_4.5eV,4,K,
qmof-c49776b,YEXVOP_FSR,bandgap_4.0_to_4.5eV,4,Zn,
qmof-3e21699,YEXCIO_FSR,bandgap_4.0_to_4.5eV,1,Tl,
qmof-2383028,YEVGAI_FSR,bandgap_4.0_to_4.5eV,2,Ni,c1ccncc1
qmof-044255f,AJIPIT_FSR,bandgap_4.0_to_4.5eV,5,Gd,c1ccccc1.c1ccncc1
qmof-433f472,EYETOS_FSR,bandgap_4.0_to_4.5eV,4,Cd,
qmof-0cb4f49,EYESIL_FSR,bandgap_4.0_to_4.5eV,5,Cd,
qmof-e3b01b7,NARTOR_FSR,bandgap_4.0_to_4.5eV,4,Ca,c1ccccc1
qmof-0a8808d,AJASIO_FSR,bandgap_4.0_to_4.5eV,2,K,
qmof-459830d,AJABIX01_FSR,bandgap_4.0_to_4.5eV,3,Cu,C1=NN=C[N]1
qmof-9cb2899,YETQOG_FSR,bandgap_4.0_to_4.5eV,4,Na,c1ccccc1.c1ccccc1
qmof-2d04c0a,YERGIO_FSR,bandgap_4.0_to_4.5eV,2,Ni,c1ccccc1.c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-8fa99e8,YEPFEF_FSR,bandgap_4.0_to_4.5eV,4,Cd,O=C(Nc1ccncc1)c1cccnc1
qmof-65e5c0d,YEMWOF_FSR,bandgap_4.0_to_4.5eV,3,Cu,c1ccc(Cn2ccnc2)c(Cn2ccnc2)c1
qmof-d1f990a,YEMGIH_FSR,bandgap_4.0_to_4.5eV,2,Rb,c1ccccc1
qmof-a80578f,YELYIY01_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1c[nH]cn1
qmof-9784985,YIFGOL_FSR,bandgap_4.0_to_4.5eV,4,Nd,O=c1ccn(-c2ccccc2)cc1
qmof-44ac7ae,YIFFUQ_FSR,bandgap_4.0_to_4.5eV,4,Sm,O=c1ccn(-c2ccccc2)cc1
qmof-cc8a4be,YIDQOS_FSR,bandgap_4.0_to_4.5eV,5,Ni,c1cc(CCc2ccncc2)ccn1
qmof-ac2b430,YEJDAU_FSR,bandgap_4.0_to_4.5eV,1,Zn,c1cc(SSc2ccncc2)ccn1
qmof-d8a055c,NARRUW_FSR,bandgap_4.0_to_4.5eV,1,Er,c1ccccc1
qmof-d53fad7,ALIMAL_FSR,bandgap_4.0_to_4.5eV,3,Zn,c1ccccc1
qmof-3754b4e,AKECOK_FSR,bandgap_4.0_to_4.5eV,2,Ag,
qmof-892e427,HOXSEU_FSR,bandgap_4.0_to_4.5eV,5,Ho,c1ccncc1
qmof-cf5df73,HUCFIV_FSR,bandgap_4.0_to_4.5eV,1,Nd,c1cnccn1
qmof-3454f05,MUQJUF_FSR,bandgap_4.0_to_4.5eV,4,Ag,S=c1[nH]cn[nH]1
qmof-6dd4a25,MUQDUY_FSR,bandgap_4.0_to_4.5eV,3,Zn,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-ebb8ba1,NARREG_FSR,bandgap_4.0_to_4.5eV,5,Tb,c1ccccc1
qmof-f51bd53,NARRAC_FSR,bandgap_4.0_to_4.5eV,2,Gd,c1ccccc1
qmof-18c2abc,NARQOP_FSR,bandgap_4.0_to_4.5eV,1,Sm,c1ccccc1
qmof-82af598,NARQIJ_FSR,bandgap_4.0_to_4.5eV,1,Nd,c1ccccc1
qmof-91daed1,NARQEF_FSR,bandgap_4.0_to_4.5eV,5,Pr,c1ccccc1
qmof-e50c0c6,EWIHIC_FSR,bandgap_4.0_to_4.5eV,4,Cd,C1=NC(C2=NCCCN2)=C(C2=NCCCN2)[N]1
qmof-f9c5ca5,EWAZIL_FSR,bandgap_4.0_to_4.5eV,4,Pb,c1ccccc1
qmof-e71cda6,MUQBEG_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-03660e7,EYUGOV_FSR,bandgap_4.0_to_4.5eV,3,Mn,
qmof-cb9c91d,EYEZIS_FSR,bandgap_4.0_to_4.5eV,4,Cd,O=S(=O)(c1ccccc1)c1ccccc1
qmof-12b0750,YECQED_FSR,bandgap_4.0_to_4.5eV,3,Co,c1ccc2c(c1)ncn2Cc1ccc(Cn2cnc3ccccc32)cc1
qmof-0d42aa5,YEBBEN_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1ccncc1
qmof-280956a,YEJYUJ_FSR,bandgap_4.0_to_4.5eV,5,Zn,c1ccccc1.c1cn(Cn2ccnc2)cn1
qmof-25c87ad,ETUSES_FSR,bandgap_4.0_to_4.5eV,1,Zn,c1ccncc1
qmof-b096a2f,ETUMOW_FSR,bandgap_4.0_to_4.5eV,5,Hg,
qmof-9ffadde,ETUGUW_FSR,bandgap_4.0_to_4.5eV,1,K,c1ccccc1
qmof-234f87e,NATGOH_FSR,bandgap_4.0_to_4.5eV,3,Hg,c1cc(SSc2ccncc2)ccn1
qmof-057b4a2,NATGIB_FSR,bandgap_4.0_to_4.5eV,1,Hg,c1cc(SSc2ccncc2)ccn1
qmof-39003fc,NAYWIU_FSR,bandgap_4.0_to_4.5eV,3,Ag,c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
qmof-dd44956,MUPFOU_FSR,bandgap_4.0_to_4.5eV,5,Tb,c1ccncc1
qmof-ef156dd,MUNSEV_FSR,bandgap_4.0_to_4.5eV,3,Zn,
qmof-bad0c1f,MUMNOX_FSR,bandgap_4.0_to_4.5eV,1,K,c1ccccc1
qmof-ca0f1bb,MUMNEN_FSR,bandgap_4.0_to_4.5eV,2,Li,c1ccccc1
qmof-8f65a3c,YEHBUJ_FSR,bandgap_4.0_to_4.5eV,4,K,
qmof-84941c7,YEGYAM_FSR,bandgap_4.0_to_4.5eV,1,Ni,O=c1[nH]cnc2[nH]cnc12
qmof-e09dfa4,YEGWEP_FSR,bandgap_4.0_to_4.5eV,2,Li,c1ccccc1
qmof-13af5eb,ALUJUN_FSR,bandgap_4.0_to_4.5eV,2,Y,c1ccccc1
qmof-14c2b89,ALOJOA_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1ccccc1
qmof-985a6f6,HOZFAF_FSR,bandgap_4.0_to_4.5eV,3,Li,c1ccccc1
qmof-f5e3e49,HIWHIE_FSR,bandgap_4.0_to_4.5eV,4,Cu,
qmof-4cb438f,HISVOV_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1ccccc1.c1cnccn1
qmof-5dfdc69,HISVIR_FSR,bandgap_4.0_to_4.5eV,3,Co,c1ccc2c(c1)ncn2CCCCCCn1cnc2ccccc21.c1ccccc1
qmof-6e939e4,EZEROS_FSR,bandgap_4.0_to_4.5eV,3,Co,[CH]1N=C[N]N1Cc1ccc(CN2[CH]N=C[N]2)cc1.c1ccc(OCOc2ccccc2)cc1
qmof-0543584,NAXQUA_FSR,bandgap_4.0_to_4.5eV,5,Mn,c1nnn[nH]1
qmof-c2b0f64,NAXMOQ01_FSR,bandgap_4.0_to_4.5eV,1,Ba,c1cnccn1
qmof-46b501d,HUBHES_FSR,bandgap_4.0_to_4.5eV,5,Co,c1ccccc1
qmof-c207cf7,HUBHAO_FSR,bandgap_4.0_to_4.5eV,2,Co,c1ccccc1
qmof-03c87d7,HOZXOL_FSR,bandgap_4.0_to_4.5eV,1,Cd,
qmof-b8d9ea0,ALIVUN_FSR,bandgap_4.0_to_4.5eV,3,Cd,[CH]1N=C[N]N1Cc1ccc(-c2ccc(CN3[CH]N=C[N]3)cc2)cc1
qmof-d01066a,ALIVOH_FSR,bandgap_4.0_to_4.5eV,5,Cd,[CH]1N=C[N]N1Cc1ccc(-c2ccc(CN3[CH]N=C[N]3)cc2)cc1
qmof-c027270,YEFKAY01_FSR,bandgap_4.0_to_4.5eV,1,Zn,c1ccc(-c2ccncc2)cc1
qmof-b8b849f,YEDPED_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1cc[nH+]cc1
qmof-4b0e2c0,YAPKOQ_FSR,bandgap_4.0_to_4.5eV,4,Hg,
qmof-2fb75c8,MULMOX_FSR,bandgap_4.0_to_4.5eV,5,Zn,c1ccccc1
qmof-2cb8e34,NEBQES_FSR,bandgap_4.0_to_4.5eV,5,Ba,c1c[nH]cn1.c1c[nH]cn1
qmof-b8acaeb,NAZNEJ_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1ccccc1
qmof-6353b9a,NAZNAF_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1ccccc1
qmof-5b45378,NAYYAQ_FSR,bandgap_4.0_to_4.5eV,3,Li,
qmof-43dde62,NEDXEZ_FSR,bandgap_4.0_to_4.5eV,2,Cd,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-597f45f,MUHXUK_FSR,bandgap_4.0_to_4.5eV,2,Cd,O=C(Cc1ccc(CC(=O)Nc2cccnc2)cc1)Nc1cccnc1
qmof-c00f8d0,MUHVOC_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccccc1
qmof-a7f9c95,MUHVIW_FSR,bandgap_4.0_to_4.5eV,1,Zn,c1ccccc1
qmof-1e89e8e,YAVJUC_FSR,bandgap_4.0_to_4.5eV,5,Sr,
qmof-2e121b8,YAVGEJ_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1ccoc1
qmof-5cfb629,YATPAM01_FSR,bandgap_4.0_to_4.5eV,2,K,c1ccc2[nH]nnc2c1
qmof-d1ec783,AMAZEV_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1ccc(-c2ccccn2)cc1
qmof-1df1f71,AMAFIE_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1cncnc1
qmof-e212836,ALUKAU_FSR,bandgap_4.0_to_4.5eV,2,Dy,c1ccccc1
qmof-ad655ba,HULZOF_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1cc(CCCc2ccncc2)ccn1.c1ccc(OCc2ccc(COc3ccccc3)cc2)cc1
qmof-090a16a,YAFZUB_FSR,bandgap_4.0_to_4.5eV,5,Zn,c1ccccc1
qmof-9d8a6b2,YAFYUA_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1cc(CN2CCN(Cc3ccncc3)CC2)ccn1
qmof-2a66ccf,YADVUW_FSR,bandgap_4.0_to_4.5eV,3,Cu,
qmof-d611084,NEDCAD_FSR,bandgap_4.0_to_4.5eV,1,Mg,O=C1C(=O)C(=O)C1=O
qmof-e11462d,NEBVEY_FSR,bandgap_4.0_to_4.5eV,2,Zn,[CH]1C=CC=CN1
qmof-98f67f3,ETUGAD_FSR,bandgap_4.0_to_4.5eV,5,Ag,c1nnc[nH]1
qmof-d51f680,ETUFIJ_FSR,bandgap_4.0_to_4.5eV,1,K,c1ccccc1
qmof-9e0f4d2,ETOTAJ_FSR,bandgap_4.0_to_4.5eV,3,Ba,c1ccncc1
qmof-538ac2e,ETOFEZ_FSR,bandgap_4.0_to_4.5eV,5,Zn,c1cc(-n2cnnc2)ccn1
qmof-4bfccae,ETEVEE_FSR,bandgap_4.0_to_4.5eV,4,Ni,
qmof-8bdb6a2,HIRJOJ_FSR,bandgap_4.0_to_4.5eV,3,Mg,[CH]1C=CC=CN1
qmof-fa9db14,YARYOF_FSR,bandgap_4.0_to_4.5eV,2,Cd,
qmof-986f968,YARRIU_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-b10bfd5,YARDEC_FSR,bandgap_4.0_to_4.5eV,1,Zn,c1ccccc1.c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
qmof-4cb5efd,YAQJEH_FSR,bandgap_4.0_to_4.5eV,3,Zn,c1ccccc1
qmof-df7fc19,ANAMOT_FSR,bandgap_4.0_to_4.5eV,2,Mn,C1CSCN1
qmof-309cef3,ANABAT_FSR,bandgap_4.0_to_4.5eV,3,Hg,c1ccncc1
qmof-0a59800,NEMJUL_FSR,bandgap_4.0_to_4.5eV,2,Zn,O=C(Nc1cccnc1)Nc1cccnc1
qmof-076fd13,NEMJOF01_FSR,bandgap_4.0_to_4.5eV,3,Zn,
qmof-4ad12c3,NELXUX_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccc2ccccc2c1
qmof-c4e8360,NELXOR_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccc(-c2ccccc2)cc1
qmof-c706712,NEJSED_FSR,bandgap_4.0_to_4.5eV,5,Cd,
qmof-19d3c65,NEHNEV_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1ccc(OCC(COc2ccccc2)COc2ccccc2)cc1.c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-863a165,NEHNEV01_FSR,bandgap_4.0_to_4.5eV,2,Zn,c1ccc(OCC(COc2ccccc2)COc2ccccc2)cc1.c1cn(-c2ccc(-n3ccnc3)cc2)cn1
qmof-dd2349b,NEGMOD_FSR,bandgap_4.0_to_4.5eV,2,Co,c1ccsc1
qmof-23c23d8,ESUZAU_FSR,bandgap_4.0_to_4.5eV,5,Y,
qmof-a4482ac,ESOMAC_FSR,bandgap_4.0_to_4.5eV,2,Sn,
qmof-7b6134f,HUHCOD_FSR,bandgap_4.0_to_4.5eV,3,Zn,
qmof-1dda4b8,HUGVOV_FSR,bandgap_4.0_to_4.5eV,2,Ga,
qmof-839a2a7,HUGVAH_FSR,bandgap_4.0_to_4.5eV,5,Ga,
qmof-27db329,HURMIQ_FSR,bandgap_4.0_to_4.5eV,4,Pb,
qmof-ed5f29b,FADZIW_FSR,bandgap_4.0_to_4.5eV,1,Mo,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
qmof-dbcf346,FADZEP01_FSR,bandgap_4.0_to_4.5eV,4,Cu,
qmof-f09c00f,FABYUE_FSR,bandgap_4.0_to_4.5eV,4,Co,C1=Nc2ccccc2[N]1
qmof-33ca745,EZUSAV_FSR,bandgap_4.0_to_4.5eV,3,Cd,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-4f44bf1,NEKMEX_FSR,bandgap_4.0_to_4.5eV,1,Cd,c1ccc(Oc2ccccc2)cc1
qmof-0434c87,NEJZEJ_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccc(-n2cnc3ccccc32)cc1
qmof-53df3c7,NENDAL_FSR,bandgap_4.0_to_4.5eV,2,Ni,c1ccc(Cn2ccnc2)cc1
qmof-854b146,AMOZAE_FSR,bandgap_4.0_to_4.5eV,1,K,c1ccncc1
qmof-270f527,AMINEP_FSR,bandgap_4.0_to_4.5eV,4,Li,c1ccccc1
qmof-6068fe2,AMIKIR_FSR,bandgap_4.0_to_4.5eV,5,Cd,c1cc(C2C(c3ccncc3)C(c3ccncc3)C2c2ccncc2)ccn1.c1ccccc1
qmof-c988586,XUYNUB_FSR,bandgap_4.0_to_4.5eV,3,Cd,O=C(c1ccncc1)N1CCN(C(=O)c2ccncc2)CC1
qmof-bea7cab,XUYNOV_FSR,bandgap_4.0_to_4.5eV,2,Cd,O=C(c1ccncc1)N1CCN(C(=O)c2ccncc2)CC1
qmof-8fa9c85,ANEQAN_FSR,bandgap_4.0_to_4.5eV,3,Co,c1ccccc1
qmof-d1cbf2f,ANAZEW_FSR,bandgap_4.0_to_4.5eV,3,Rb,O=C1CC(=O)NC(=O)N1
qmof-7ef0e18,ANAZAS_FSR,bandgap_4.0_to_4.5eV,4,Na,O=C1CC(=O)NC(=O)N1
qmof-43a7019,ANAYUL_FSR,bandgap_4.0_to_4.5eV,5,K,O=C1CC(=O)NC(=O)N1
qmof-08696b5,HUKSEM_FSR,bandgap_4.0_to_4.5eV,4,Zn,c1cc(SCCSc2ccncc2)ccn1
qmof-6f69f19,HUJTUB_FSR,bandgap_4.0_to_4.5eV,4,Co,
qmof-c4350d4,HIQVUZ_FSR,bandgap_4.0_to_4.5eV,5,Zn,c1ccccc1
qmof-3c60a84,HIQVAH_FSR,bandgap_4.0_to_4.5eV,4,Cd,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1.c1cc(CCCc2ccncc2)ccn1
qmof-f7e01af,NERYAL_FSR,bandgap_4.0_to_4.5eV,3,Mn,[CH]1NC=CN1
qmof-14869a5,NERDUM_FSR,bandgap_4.0_to_4.5eV,4,Ag,c1cncnc1
qmof-63c7101,NELXEH_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccc2ccccc2c1
qmof-bb4d5bb,ESIFIX_FSR,bandgap_4.0_to_4.5eV,5,Cd,
qmof-c5a6ce1,ESADUZ01_FSR,bandgap_4.0_to_4.5eV,4,Cd,c1ccc(Oc2ccccc2)cc1
qmof-1f6b65e,ESADIN_FSR,bandgap_4.0_to_4.5eV,1,Zn,O=C(CCCCC(=O)Nc1ccncc1)Nc1ccncc1.O=S(=O)(c1ccccc1)c1ccccc1
