qmof_id,name,analysis_bin,info.pld,info.lcd,info.density,info.volume,info.natoms,info.symmetry.spacegroup_number,info.mofid.topology,info.synthesized,primary_metal,metal_signature,n_metal_types,linker_scaffold
qmof-bcaf3c3,GEWTEJ_FSR,bandgap_3.5_to_4.0eV,1.18593,2.00125,1.956230348,671.7624999,62,2,sql,True,Cd,[Cd]1[OH2][Cd][OH2]1,1,c1ccsc1.c1cn(CCCCn2ccnc2)cn1
qmof-831a2cc,GEXNAB_FSR,bandgap_3.5_to_4.0eV,0.90342,2.0503,2.702158238,1877.97996,148,14,,True,Hg,unknown,0,
qmof-2902fa0,GEYBIX_FSR,bandgap_3.5_to_4.0eV,1.18054,2.55915,2.022720932,1364.134119,126,2,,True,Ag,[Ag][Ag]|[OH2][Dy],2,c1ccc(OCc2ccncc2)cc1
qmof-286d537,KEKHOZ_FSR,bandgap_3.5_to_4.0eV,0.79569,1.7131,2.199675942,971.104375,100,14,,True,Zn,[OH2][Zn]([OH2])([OH2])[OH2]|[Zn],2,c1cnccn1
qmof-6645061,KEKMEU_FSR,bandgap_3.5_to_4.0eV,0.87785,1.42269,3.444568553,856.5663775,88,14,,True,Ag,[Ag],1,C1CNCCN1
qmof-382ab31,KELKOD_FSR,bandgap_3.5_to_4.0eV,2.71352,3.34455,1.457313952,1081.999814,92,4,,True,Cd,unknown,0,
qmof-8ce2f86,SEDQAU_FSR,bandgap_3.5_to_4.0eV,1.01883,1.71931,1.692884721,848.7449696,82,15,,True,Zn,Cl[Zn]Cl,1,O=C(c1cccnc1)N1CCN(C(=O)c2cccnc2)CC1
qmof-209cb4f,SAXDOK_FSR,bandgap_3.5_to_4.0eV,1.20041,1.99805,2.602890757,1060.720627,88,14,,True,Hg,unknown,0,
qmof-11f5df1,SAXMIP_FSR,bandgap_3.5_to_4.0eV,1.78915,2.77854,1.611628762,857.2791051,84,2,,True,Ni,[Ni]|[OH2][Ni][OH2],2,c1cc([C]2N=C(c3ccncc3)[N]N2)ccn1
qmof-1102a03,SAXNEM_FSR,bandgap_3.5_to_4.0eV,0.89623,1.64357,1.783481404,1354.461996,140,14,,True,Zn,[OH2][Zn],1,
qmof-84cc81a,SAXPIT_FSR,bandgap_3.5_to_4.0eV,1.78118,3.98571,1.548034284,1252.848462,100,13,,True,Zn,[Zn],1,c1cc(Sc2ccncc2)ccn1
qmof-bb40785,CEYKAU_FSR,bandgap_3.5_to_4.0eV,1.36255,3.53168,1.410214706,1443.506606,130,2,hcb,True,Zn,[Zn],1,[CH]1N=C[N]N1Cc1ccc(-c2ccc(CN3[CH]N=C[N]3)cc2)cc1.c1ccc(OCc2ccc(COc3ccccc3)cc2)cc1
qmof-ae1a15f,SEBZIK_FSR,bandgap_3.5_to_4.0eV,0.8721,1.95257,1.552814014,707.413623,75,2,,True,Co,[OH2][Co][OH2],1,c1cc(CCc2ccncc2)ccn1
qmof-61e9800,KEMVII_FSR,bandgap_3.5_to_4.0eV,1.0511,2.01295,1.695781699,571.4148348,62,2,,True,Cu,[Cu][Cu],1,[CH]1N=C[N]N1CCCCCCN1[CH]N=C[N]1
qmof-981876f,KEPSEE_FSR,bandgap_3.5_to_4.0eV,1.07385,2.25998,1.59815951,776.9739236,84,4,,True,Cu,[Cu],1,O=C(CCc1ccccc1)[N]CCc1ccccc1
qmof-68a1f3b,KEPVUZ_FSR,bandgap_3.5_to_4.0eV,1.0065,2.00834,1.745055964,582.3378366,57,2,,True,Cu,unknown,0,
qmof-8fff7f3,KEPYIO_FSR,bandgap_3.5_to_4.0eV,1.06892,2.36162,1.673761938,1347.392871,126,2,,True,Cd,[Cd],1,c1ccc(CSc2nc3ccccc3[nH]2)cc1
qmof-dca4eee,KEQTEF_FSR,bandgap_3.5_to_4.0eV,0.88071,1.70869,2.011371256,435.3945789,46,26,,True,Cu,[OH2][Cu][OH2],1,c1ccccc1
qmof-f6f5702,KERCAM_FSR,bandgap_3.5_to_4.0eV,1.3911,2.92683,1.681298211,741.9815553,66,2,,True,Zn,[OH2][Zn],1,c1ccccc1
qmof-8045d77,CIDGOO_FSR,bandgap_3.5_to_4.0eV,3.5132,5.23445,1.133033081,1060.601677,74,2,,True,Cu,[Cu],1,
qmof-8e256bb,SAQGAU_FSR,bandgap_3.5_to_4.0eV,1.3665,2.04168,1.632346918,378.2545354,39,5,sql,True,Cu,[Cu],1,c1ccncc1
qmof-4cdc447,SAQJIE_FSR,bandgap_3.5_to_4.0eV,1.53572,2.85966,1.459865391,880.6462719,83,2,sql,True,Zn,[Zn],1,O=C(c1cccnc1)N1CCN(C(=O)c2cccnc2)CC1
qmof-b71af70,SAQJOK_FSR,bandgap_3.5_to_4.0eV,0.9104,2.13229,1.835332961,891.6880176,90,14,mab,True,Cd,[Cd],1,O=C(c1cccnc1)N1CCN(C(=O)c2cccnc2)CC1
qmof-22b0cb3,SAQYER_FSR,bandgap_3.5_to_4.0eV,1.03963,1.82446,2.080472381,533.3597776,52,2,,True,Ag,[Ag],1,O=C1[N]S(=O)(=O)c2ccccc21
qmof-2915b01,CIFGOP_FSR,bandgap_3.5_to_4.0eV,1.20793,2.06051,1.727486047,1356.035203,140,7,dmd,True,Zn,[Zn],1,c1ccc2ccccc2c1
qmof-340dc4f,CIGNEM_FSR,bandgap_3.5_to_4.0eV,0.41552,1.10986,2.05065095,791.2594507,64,62,,True,K,[K],1,c1cncnc1
qmof-113a0d9,CIBQOU_FSR,bandgap_3.5_to_4.0eV,0.61368,1.67142,3.046998961,877.0374137,80,14,,True,Pb,[Pb],1,c1cc[nH+]cc1
qmof-2f828ec,CIBQUZ_FSR,bandgap_3.5_to_4.0eV,2.20139,3.46932,1.641117094,1286.704818,112,14,,True,Sn,[Sn],1,O=C1C=CC(=O)N1
qmof-78b018b,CIBYIX_FSR,bandgap_3.5_to_4.0eV,0.80062,1.47508,1.954595445,652.916919,66,2,,True,Ca,[OH2][Ca][OH2],1,c1c[nH]c(-c2ncc[nH]2)n1
qmof-300cfb8,SADDOS_FSR,bandgap_3.5_to_4.0eV,0.94365,1.801,2.590116195,1494.265199,132,15,,True,Organic_Only,[O][U][O],1,c1cc[nH+]cc1
qmof-02d78c0,KEWXIV_FSR,bandgap_3.5_to_4.0eV,1.60891,2.16355,1.729304229,1360.08297,120,33,utp,True,Zn,Cl[Zn],1,O=c1[nH]cc(-c2ccncc2)cc1C1=NN=N[N]1
qmof-f870b76,KEWYET_FSR,bandgap_3.5_to_4.0eV,1.09799,1.73993,3.444430621,670.1564853,52,14,,True,Tl,unknown,0,
qmof-0582ec7,KERDIV_FSR,bandgap_3.5_to_4.0eV,1.20523,2.02615,1.797116583,1497.880147,144,14,,True,Cu,Cl[Cu],1,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1
qmof-15519b3,KERWOU_FSR,bandgap_3.5_to_4.0eV,2.74771,3.84637,1.612842671,1530.774552,140,14,,True,Zn,[OH2][Zn][OH2],1,c1cc(-c2ccncc2)ccn1
qmof-0618231,GERPID01_FSR,bandgap_3.5_to_4.0eV,1.01944,2.01733,1.81480091,667.3395356,68,2,,True,Zn,unknown,0,
qmof-46909aa,CIGXIC_FSR,bandgap_3.5_to_4.0eV,1.20299,2.17981,1.593884868,1086.192559,106,2,,True,Ag,[Ag],1,c1ccc(P(CNc2cccnc2)c2ccccc2)cc1.c1ccccc1
qmof-3d08513,CIHHOR_FSR,bandgap_3.5_to_4.0eV,0.86875,1.96042,2.251018446,625.1904527,60,14,,True,Fe,[OH2][Fe],1,
qmof-e4b5afc,CIHLOW_FSR,bandgap_3.5_to_4.0eV,1.28227,2.72414,1.686440188,952.8156506,94,2,,True,Cu,[Cu],1,c1ccccc1
qmof-ad34906,CIHMEN_FSR,bandgap_3.5_to_4.0eV,1.10233,2.42183,1.689196263,998.4888007,98,2,,True,Cu,[Cu],1,c1ccccc1.c1ccccc1
qmof-da144a7,SALZOV_FSR,bandgap_3.5_to_4.0eV,2.47632,3.51594,1.587144569,1112.890091,108,2,,True,Zn,[OH2][Zn],1,O=C(c1ccccc1)c1ccccc1
qmof-fe63fce,GEVBER_FSR,bandgap_3.5_to_4.0eV,1.20914,2.54363,1.810995091,1610.82726,148,14,cpr,True,Mn,[Mn],1,c1ccc(-c2ncc[nH]2)c(-c2ncc[nH]2)c1
qmof-4e8726d,GEVHOG_FSR,bandgap_3.5_to_4.0eV,1.16289,2.30795,1.66160355,775.9506094,76,2,,True,Co,unknown,0,
qmof-5fe8b1d,GEVJEX_FSR,bandgap_3.5_to_4.0eV,1.21517,2.54022,1.640165343,644.8453488,67,2,,True,Cd,[OH2][Cd][OH2],1,c1ccccc1
qmof-f83cbe5,KELLAR_FSR,bandgap_3.5_to_4.0eV,0.87514,1.35006,3.082912321,892.6469323,68,18,,True,Cs,[Cs],1,
qmof-c09da8c,KELXAB_FSR,bandgap_3.5_to_4.0eV,0.89594,1.72872,1.859719944,1343.389119,136,14,hcb,True,Al,[Al],1,
qmof-646491e,SABXIF_FSR,bandgap_3.5_to_4.0eV,1.3118,3.03732,2.157106584,978.0643323,81,2,,True,Er,[Cu]|[OH2][Er],2,c1ccccc1
qmof-e9e594e,SABXOL_FSR,bandgap_3.5_to_4.0eV,2.42157,3.61078,1.957730444,1108.231815,87,2,,True,Er,[Cu]|[OH2][Er][OH2],2,c1ccccc1
qmof-9513924,SABXUR_FSR,bandgap_3.5_to_4.0eV,1.52535,3.10936,2.007900465,1012.673582,81,2,,True,Nd,[Cu]|[OH2][Nd],2,c1ccccc1
qmof-ddefcd4,SABYAY_FSR,bandgap_3.5_to_4.0eV,2.56477,3.8001,1.82104087,1149.440379,87,2,,True,Nd,[Cu]|[OH2][Nd][OH2],2,c1ccccc1
qmof-2f9f102,SABYEC_FSR,bandgap_3.5_to_4.0eV,1.46879,3.03361,2.041689925,1005.86582,81,2,,True,Sm,[Cu]|[OH2][Sm],2,c1ccccc1
qmof-c98e6d4,SABZAZ_FSR,bandgap_3.5_to_4.0eV,1.32462,3.19802,2.138340197,983.0312714,81,2,,True,Ho,[Cu]|[OH2][Ho],2,c1ccccc1
qmof-4fbba74,GENZAC_FSR,bandgap_3.5_to_4.0eV,0.69075,1.30073,2.446206278,840.8017757,88,14,,True,Cu,[OH2][Cu]|[OH2][Na],2,
qmof-f513610,GEQCIP_FSR,bandgap_3.5_to_4.0eV,1.13735,1.84997,3.031778407,1407.941788,96,14,,True,Hg,I[Hg]I,1,c1cc(Sc2ccncc2)ccn1
qmof-9cf4c4a,KEWWIU_FSR,bandgap_3.5_to_4.0eV,0.99865,1.96369,2.58186094,1904.668904,146,15,,True,Au,unknown,0,
qmof-9ddb717,KEWWOA_FSR,bandgap_3.5_to_4.0eV,1.10153,1.73124,2.606096429,1886.956365,146,15,,True,Au,unknown,0,
qmof-55717d4,CIHSUI_FSR,bandgap_3.5_to_4.0eV,1.44957,2.68759,1.963082237,1575.502218,122,2,,True,Eu,unknown,0,
qmof-1068e1a,CIHXID_FSR,bandgap_3.5_to_4.0eV,0.97837,2.12105,1.827230137,1038.0747,100,14,sql,True,Zn,[Zn],1,c1ccc2ccccc2c1
qmof-8f1e067,CIJSIZ_FSR,bandgap_3.5_to_4.0eV,2.69057,4.19466,1.293611565,887.8125221,68,2,,True,Cu,[Cu][Cu],1,c1cnccn1
qmof-e273077,SABZIH_FSR,bandgap_3.5_to_4.0eV,1.39823,3.087,2.089269212,993.9113292,81,2,,True,Gd,[Cu]|[OH2][Gd],2,c1ccccc1
qmof-0f5fd80,SABZON_FSR,bandgap_3.5_to_4.0eV,2.57446,3.79907,1.891938924,1129.20056,87,2,,True,Gd,[Cu]|[OH2][Gd][OH2],2,c1ccccc1
qmof-837b3f1,SACMAM_FSR,bandgap_3.5_to_4.0eV,1.12395,3.04295,1.634359551,1184.358366,114,2,,True,Cd,[OH2][Cd][OH2],1,c1cc(-c2ccncc2)ccn1.c1ccccc1
qmof-a2a9bf5,RUZCEW_FSR,bandgap_3.5_to_4.0eV,1.13921,2.13219,1.654834651,720.8685346,70,15,dmd,True,Co,[Co],1,c1ccc(-c2ccccc2)cc1
qmof-95e5d95,RUZCIA_FSR,bandgap_3.5_to_4.0eV,1.21623,2.2394,1.527182802,740.1200777,70,15,,True,Ca,unknown,0,
qmof-cbf9737,RUSNEZ_FSR,bandgap_3.5_to_4.0eV,0.8717,1.63015,2.476383445,347.1581156,31,2,,True,Hg,unknown,0,
qmof-a7ef366,RUVYIR_FSR,bandgap_3.5_to_4.0eV,0.95493,2.7969,1.653023459,943.8342782,94,43,dia,True,Zn,[Zn],1,C1=CN[C]2C=CC=CC2=C1.[CH]1C=CC=C2NC=CC=C12
qmof-d8bde53,CILQEW_FSR,bandgap_3.5_to_4.0eV,1.0168,1.7806,2.422568784,651.5129261,60,2,,True,Hg,unknown,0,
qmof-2c4892a,RUWZAK_FSR,bandgap_3.5_to_4.0eV,1.11041,1.89895,1.459775834,464.9660071,42,2,,True,K,[K],1,
qmof-5ba42c6,KICMUF_FSR,bandgap_3.5_to_4.0eV,3.44623,5.00769,1.131022466,1244.115992,78,2,,True,Zn,[Zn],1,c1cc(-c2ccncc2)ccn1
qmof-50cc0b4,KEXWOA_FSR,bandgap_3.5_to_4.0eV,0.95896,3.02048,1.608307367,941.2005889,96,2,,True,Zn,[OH2][Zn],1,c1ccccc1
qmof-30417b0,SAFBEI_FSR,bandgap_3.5_to_4.0eV,1.45056,2.17701,1.88792932,629.2063881,62,2,,True,Cu,unknown,0,
qmof-e75ded3,SAFGEN_FSR,bandgap_3.5_to_4.0eV,0.76789,1.83645,1.944063257,970.4183783,90,18,,True,K,[K][OH2][K][OH2][K],1,O=C1C[N]23->[Cu]45(<-[N](CC(=O)[O]4)(CC(=O)[O]5)C[PH](=O)C2)([O]1)[O]C(=O)C3
qmof-a5c1558,SAFKER_FSR,bandgap_3.5_to_4.0eV,1.34222,1.91888,1.63062347,726.7351651,74,7,,True,Cu,[OH2][Cu],1,c1cncc(-c2cncnc2)c1
qmof-cd6b0e0,RUZLAA_FSR,bandgap_3.5_to_4.0eV,1.23761,2.9544,1.722304029,1475.714522,124,64,pcu,True,Cd,[Cd],1,c1cc(-c2ccncc2)ccn1
qmof-2fe59af,SABWEX_FSR,bandgap_3.5_to_4.0eV,1.00054,2.44037,1.754571452,332.9052461,33,2,,True,Cu,unknown,0,
qmof-545a299,SABWOK_FSR,bandgap_3.5_to_4.0eV,1.35318,3.03258,2.125441365,985.1996082,81,2,,True,Dy,[Cu]|[OH2][Dy],2,c1ccccc1
qmof-fd388d5,SABWUQ_FSR,bandgap_3.5_to_4.0eV,2.23212,3.5115,1.947373459,1106.009812,87,2,,True,Dy,[Cu]|[OH2][Dy][OH2],2,c1ccccc1
qmof-3b9b0b0,SABXAX_FSR,bandgap_3.5_to_4.0eV,1.35685,3.13915,2.108472469,987.4979817,81,2,,True,Tb,[Cu]|[OH2][Tb],2,c1ccccc1
qmof-534822c,RUHVEX_FSR,bandgap_3.5_to_4.0eV,1.15907,2.0249,1.852498543,1368.707067,124,15,hcb,True,Cd,[Cd],1,C(=NCc1ccccn1)c1ccccc1
qmof-a357037,RUJPUI_FSR,bandgap_3.5_to_4.0eV,1.02289,2.49382,1.559091467,1386.301475,120,2,,True,K,[K][K],1,c1ccc(SSc2ccccc2)cc1
qmof-7076722,RUKTIB_FSR,bandgap_3.5_to_4.0eV,1.04523,2.36793,1.552978531,1299.38728,136,14,,True,Cu,[Cu],1,[CH]1C=NC=N1
qmof-eefbba1,RULFAF_FSR,bandgap_3.5_to_4.0eV,1.15949,1.78205,1.681096741,385.6319301,45,5,,True,Ni,unknown,0,
qmof-5742e24,KIGFAH_FSR,bandgap_3.5_to_4.0eV,1.03046,2.06168,3.25062857,1168.564351,76,14,,True,Bi,unknown,0,
qmof-14ca94e,KIGKUI01_FSR,bandgap_3.5_to_4.0eV,0.93632,1.89037,2.154594693,931.1420298,82,15,sql,True,Ag,[Ag],1,c1ccc(CSCc2ccccc2)cc1
qmof-bdc345a,KIGLET_FSR,bandgap_3.5_to_4.0eV,0.99601,2.26745,1.791392322,1610.001138,144,14,,True,Ag,[Ag],1,c1ccc(CSCc2ccccc2)cc1
qmof-d9eb571,KIGLIX_FSR,bandgap_3.5_to_4.0eV,1.56428,2.18454,2.169792727,924.6199656,82,15,,True,Ag,[Ag],1,c1ccc(CSCc2ccccc2)cc1
qmof-81581d3,KIHDUD_FSR,bandgap_3.5_to_4.0eV,1.05705,2.32048,1.823551676,1450.997017,134,14,sql,True,Zn,[OH2][Zn][OH2]|[Zn],2,C1=Nc2ccccc2[N]1.c1ccncc1
qmof-a6f72b4,KIHNEU_FSR,bandgap_3.5_to_4.0eV,0.94562,2.0043,1.999124586,1105.489336,92,15,,True,Cd,[Cd],1,S=C1C=C[CH]C=N1.S=C1[CH]C=CC=N1
qmof-0a0e6b0,RUNYUV_FSR,bandgap_3.5_to_4.0eV,1.07083,2.43919,1.73980503,999.1915144,100,14,,True,Cu,[Cu],1,
qmof-a075c95,CINCEI_FSR,bandgap_3.5_to_4.0eV,0.8472,1.44631,1.804909765,601.8246787,57,152,,True,Li,[Li],1,c1ccccc1
qmof-b1692f5,CIPDIQ_FSR,bandgap_3.5_to_4.0eV,1.05627,2.5368,2.644258373,1509.336204,128,15,,True,Ag,[Ag]|[Ag][Ag],2,c1ccccc1.c1cn(CCCCn2ccnc2)cn1
qmof-9090b93,CIPDOW_FSR,bandgap_3.5_to_4.0eV,1.12894,2.58494,2.325934459,985.1928488,88,2,,True,Ag,[Ag][Ag][Ag][Ag],1,c1cc(CCc2ccncc2)ccn1.c1ccccc1
qmof-5361c4e,RUYGAU_FSR,bandgap_3.5_to_4.0eV,1.98432,2.32077,2.434368198,1543.371773,136,138,,True,Sn,[Sn],1,c1ccccc1
qmof-45e9b21,RUYKAY_FSR,bandgap_3.5_to_4.0eV,1.17293,2.09609,2.017635422,1014.157088,102,2,,True,Ag,[Ag],1,c1ccccc1.c1cncnc1
qmof-fd349f0,RODYEP_FSR,bandgap_3.5_to_4.0eV,1.11985,2.03803,1.848591141,529.7694751,41,2,,True,Cd,[Cd],1,
qmof-86890b0,ROGJOP_FSR,bandgap_3.5_to_4.0eV,0.90372,1.88412,1.58324849,768.2425711,80,2,,True,Na,O|[Na],2,
qmof-9ff25a6,KIMWOU_FSR,bandgap_3.5_to_4.0eV,1.25673,2.19255,1.768642848,1177.432968,108,14,,True,Zn,Cl[Zn]Cl,1,[CH]1N=C[N]c2[nH]cnc21
qmof-9797a23,GELPUJ_FSR,bandgap_3.5_to_4.0eV,2.84474,3.15176,2.231065949,802.0077658,70,14,kgd,True,Cu,[Cu][OH][Cu][OH][Cu],1,c1ccncc1
qmof-305af65,GELVEZ02_FSR,bandgap_3.5_to_4.0eV,2.54945,3.60297,1.443935788,769.4998652,51,154,,True,Mn,[Mn],1,c1ccccc1
qmof-9c0d1a4,GELVID01_FSR,bandgap_3.5_to_4.0eV,2.55349,3.46285,1.550949051,1456.935202,102,152,,True,Ni,[Ni],1,c1ccccc1
qmof-af43c12,GELVID_FSR,bandgap_3.5_to_4.0eV,2.41128,3.29807,1.590206529,710.4838988,51,152,,True,Ni,[Ni],1,c1ccccc1
qmof-e39e485,GELWUR_FSR,bandgap_3.5_to_4.0eV,0.81275,1.62917,1.891129687,423.9026003,47,2,,True,Cu,unknown,0,
qmof-68ccdc0,RORRIB_FSR,bandgap_3.5_to_4.0eV,1.20788,2.1447,2.637533568,903.2421575,89,2,,True,Organic_Only,[O][U][O],1,C1CCCCC1
qmof-72dc736,ROSCIL_FSR,bandgap_3.5_to_4.0eV,1.24035,2.83561,1.555918681,1521.876764,146,14,,True,Cd,[Cd],1,C(=NN=Cc1cccnc1)c1cccnc1
qmof-64b57c5,ROLYUN_FSR,bandgap_3.5_to_4.0eV,1.11616,1.68647,2.144643693,352.9843202,32,2,,True,Co,Cl[Co]Cl,1,c1nnn[nH]1
qmof-66735fe,RUBNEI_FSR,bandgap_3.5_to_4.0eV,1.146,2.0685,2.151941256,585.849113,46,2,,True,Cd,unknown,0,
qmof-2b3c904,RUBRUD_FSR,bandgap_3.5_to_4.0eV,0.88802,1.84454,1.870648018,856.6583697,72,14,,True,K,[K],1,c1ccccc1
qmof-c4d906e,RONXUP_FSR,bandgap_3.5_to_4.0eV,0.99811,1.80553,2.223607599,530.5622139,56,15,,True,Cu,unknown,0,
qmof-d76dcf9,ROQJEO_FSR,bandgap_3.5_to_4.0eV,1.63357,2.64182,1.759626479,1161.093425,112,62,,True,Zn,[OH2][Zn],1,
qmof-04c639c,ROQKOZ_FSR,bandgap_3.5_to_4.0eV,0.87859,1.61714,1.915674882,691.1860117,78,15,dmd,True,Cd,[Cd],1,
qmof-d3efcef,KIJLAQ_FSR,bandgap_3.5_to_4.0eV,1.06231,2.29294,1.83775416,1294.699722,128,14,,True,K,O|[K]|[O]|[O][O]|[V],5,
qmof-05dca7c,KIJPEA_FSR,bandgap_3.5_to_4.0eV,0.88437,1.69004,1.632757035,961.659628,96,13,,True,Zn,[Zn],1,O=C(c1cccnc1)c1cccc(C(=O)c2cccnc2)n1
qmof-a97a6cf,KIJWIL_FSR,bandgap_3.5_to_4.0eV,1.02559,2.46274,1.864639538,1523.509421,148,7,,True,Cd,[Cd],1,O=C(Nc1ccncc1)c1ccncc1
qmof-850be7b,KIKBIR_FSR,bandgap_3.5_to_4.0eV,1.31002,2.14989,2.003793596,1660.042912,140,19,dia,True,Cd,[Cd],1,O=C(NC1=NN=N[N]1)c1cccs1
qmof-84bfd82,KILBUC_FSR,bandgap_3.5_to_4.0eV,1.25305,1.8574,1.498863263,588.9270016,66,2,,True,Cu,unknown,0,
qmof-5ed3f1f,KILPUQ_FSR,bandgap_3.5_to_4.0eV,0.88246,1.86945,1.941479279,664.0363639,68,2,,True,Ag,[Ag][Ag],1,c1ccccc1
qmof-c4c2419,ROGVOB_FSR,bandgap_3.5_to_4.0eV,1.51063,2.99364,1.590826872,1510.248256,132,14,sql,True,Zn,[Zn],1,c1ccncc1
qmof-186abaa,RIZJAM_FSR,bandgap_3.5_to_4.0eV,1.74142,2.78729,1.830109812,464.7017844,44,2,,True,Co,[OH2][Co],1,c1ccccc1
qmof-b77db05,RIZQIA_FSR,bandgap_3.5_to_4.0eV,0.68124,1.3158,2.159556258,599.518909,54,14,,True,K,[Cu]|[OH2][K][OH2],2,
qmof-ab1e3cd,RIZYUU_FSR,bandgap_3.5_to_4.0eV,1.03362,1.69245,2.867003799,807.4753262,72,14,,True,Tl,unknown,0,
qmof-f27022b,RODMOP_FSR,bandgap_3.5_to_4.0eV,0.96567,1.81339,1.546805264,792.5535334,87,152,qtz,True,Fe,[Fe],1,C1=CN=C[N]1
qmof-dd5a2f4,ROLZAU_FSR,bandgap_3.5_to_4.0eV,1.1589,1.938,1.563606265,1276.713154,132,60,,True,Mg,[OH2][Mg][OH2],1,c1ccc(-c2ccccc2)cc1
qmof-6e2ee3e,CISJOE_FSR,bandgap_3.5_to_4.0eV,0.86657,2.14868,1.816032346,1104.48028,110,9,,True,Dy,[Dy],1,c1ccccc1
qmof-b7260ba,CISJUK01_FSR,bandgap_3.5_to_4.0eV,0.92899,2.18625,1.70195912,1142.88037,110,161,,True,Nd,[Nd],1,c1ccccc1
qmof-6211a16,CISKEV_FSR,bandgap_3.5_to_4.0eV,0.93329,2.21252,1.67910302,1151.842388,110,161,,True,Pr,[Pr],1,c1ccccc1
qmof-79a7525,RODQOR_FSR,bandgap_3.5_to_4.0eV,0.91349,1.79179,1.594694798,1174.374545,114,14,,True,Zn,[Zn],1,
qmof-8a869bf,RIVBOO_FSR,bandgap_3.5_to_4.0eV,1.30251,2.41541,1.583378758,1465.900471,126,43,,True,Cd,[Cd],1,c1cc(-c2ccncc2)ccn1
qmof-6785782,CIVTAF_FSR,bandgap_3.5_to_4.0eV,0.8568,1.95434,3.171821751,955.2299866,88,15,,True,Organic_Only,[O][U]([O])[OH2],1,
qmof-7591011,CIVTEJ_FSR,bandgap_3.5_to_4.0eV,1.27496,2.05332,2.975855446,1018.133879,88,14,,True,Organic_Only,[O][U]([O])[OH2],1,
qmof-0264fa2,GEDXAP_FSR,bandgap_3.5_to_4.0eV,1.35661,1.68876,2.502724978,599.7553793,56,14,fes,True,Ag,[Ag],1,C1=C[C]2N=NN=C2C=C1.[CH]1C=CC2=NN=NC2=C1.c1ccc2c(c1)[N]N=N2
qmof-548e234,GEFYIC_FSR,bandgap_3.5_to_4.0eV,3.56678,4.86994,1.323085103,2104.304442,150,2,,True,Ag,[Ag],1,c1ccc(P(CN(CP(c2ccccc2)c2ccccc2)c2cccnc2)c2ccccc2)cc1
qmof-bcd71bd,KINDIW_FSR,bandgap_3.5_to_4.0eV,2.97608,4.03189,1.641593221,1200.976002,94,2,pcu,True,Er,[Er],1,c1ccccc1
qmof-3416f8e,KINGAS_FSR,bandgap_3.5_to_4.0eV,1.04324,2.43083,2.311265172,975.8394495,96,11,"ERROR,UNKNOWN",True,Cd,[OH2][Cd][OH2],1,c1ccc2c(c1)-c1ncc[n]1[Cd][n]1ccnc1-2
qmof-0852462,CITHOD_FSR,bandgap_3.5_to_4.0eV,0.98117,1.98803,2.047877249,1137.474,88,2,,True,Cd,[Cd],1,
qmof-1ddbf02,CITTUW_FSR,bandgap_3.5_to_4.0eV,1.09522,1.80894,1.819500798,641.8472132,64,13,,True,Zn,[OH2][Zn],1,O=C(c1ccccc1)c1ccccc1
qmof-c6ff445,CITVAE_FSR,bandgap_3.5_to_4.0eV,1.1093,1.59546,2.017957761,656.0785643,64,13,,True,Cd,[OH2][Cd],1,O=C(c1ccccc1)c1ccccc1
qmof-cfeba84,CITWUA_FSR,bandgap_3.5_to_4.0eV,1.24022,2.20475,2.28015465,1092.165184,92,57,,True,Ag,[Ag]|[Ag][Ag],2,
qmof-2d4f3d7,CIVBER_FSR,bandgap_3.5_to_4.0eV,0.93739,2.03265,1.799651528,903.8928583,90,14,,True,Cu,[Cu],1,
qmof-24c1355,RIWXIF_FSR,bandgap_3.5_to_4.0eV,1.08305,1.75924,3.626413538,424.9257451,30,2,,True,Cu,[Cu]1[Cu][Cu][Cu]1|[I],2,
qmof-57ca61b,KIQHOH01_FSR,bandgap_3.5_to_4.0eV,1.16358,1.81551,2.366862565,684.7297257,68,33,sql,True,Ag,[Ag][Ag],1,c1ccccc1
qmof-3dbfef1,KIQKUQ_FSR,bandgap_3.5_to_4.0eV,0.67782,1.41258,3.516753518,497.7293284,44,14,,True,Cu,[Cu]|[Mo]|[O],3,c1cnccn1
qmof-f053fb2,KIJHUI01_FSR,bandgap_3.5_to_4.0eV,0.96671,1.92154,1.724488643,871.9072865,90,15,dia,True,Cd,[OH2][Cd][OH2],1,c1cn(CCCCn2ccnc2)cn1
qmof-b935c43,RIMROX_FSR,bandgap_3.5_to_4.0eV,1.18189,2.56269,1.752147024,1199.358167,116,2,,True,Ba,[OH2][Ba],1,c1ccc(-c2cccc(-c3ccccc3)c2)cc1
qmof-d1d6882,RINRIR_FSR,bandgap_3.5_to_4.0eV,0.7584,1.75598,2.398304315,887.4472556,84,2,,True,Ag,[Ag]|[OH2][Ag][OH2],2,[CH]1C=CC=CN1
qmof-0aed152,RINSAK_FSR,bandgap_3.5_to_4.0eV,0.91304,1.82561,2.378498755,983.0916108,84,2,,True,Ag,[Ag]|[Ag][Ag],2,c1cc[nH+]cc1
qmof-829fcf8,CIXXIQ_FSR,bandgap_3.5_to_4.0eV,1.28916,1.88378,2.788001655,781.1894194,64,14,,True,Ag,unknown,0,
